voice_label,lemma,lemma_freq,lemma_transitivity,verb_tense,verb_aspect,verb_form_participle,subj_present,subj_pos_type,obj_present,subj_distance,obj_distance,negation,sentence_length,dep_depth,clause_type,sentence_index_in_doc,doc_id,doc_genre,doc_passive_rate,previous_sentence_voice
active,make,50,0.84,,,False,False,MISSING,True,,0.05405405405405406,False,37,4,ccomp,480,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,32,1,aux,481,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,can,66,0.0,,,False,False,MISSING,False,,,False,32,3,aux,481,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,can,66,0.0,,,False,False,MISSING,False,,,False,32,4,aux,481,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,15,1,cop,482,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,5,1,cop,483,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,suggest,8,0.125,Pres,,False,True,PRON,True,0.23076923076923078,0.38461538461538464,False,13,0,root,484,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,25,1,cop,485,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,pair,1,0.0,Past,,True,False,MISSING,False,,,False,25,1,advcl,485,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,think,42,0.047619047619047616,Pres,,False,True,PRON,False,0.125,,False,8,0,root,486,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,8,2,cop,486,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Pres,,False,False,MISSING,False,,,False,13,1,aux,487,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,modify,4,0.75,,,False,False,MISSING,True,,0.3076923076923077,False,13,1,ccomp,487,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,48,4,cop,489,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,thank,3,1.0,Pres,,False,False,MISSING,True,,0.3333333333333333,False,3,0,root,493,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,39,5,aux,494,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,divide,2,1.0,Pres,,True,True,PRON,True,0.05128205128205128,0.05128205128205128,False,39,4,advcl:relcl,494,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,will,97,0.0,,,False,False,MISSING,False,,,False,39,1,aux,494,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,address,3,1.0,Pres,,True,True,PRON,True,0.07692307692307693,0.05128205128205128,False,39,0,root,494,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.02564102564102564,,False,39,4,parataxis,494,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,will,97,0.0,,,False,False,MISSING,False,,,False,16,1,aux,495,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,act,4,0.0,Pres,,False,True,PRON,False,0.020833333333333332,,False,48,2,acl:relcl,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,remain,7,0.0,,,False,False,MISSING,False,,,False,48,4,amod,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,will,97,0.0,,,False,False,MISSING,False,,,False,48,1,aux,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,must,10,0.0,,,False,False,MISSING,False,,,False,48,3,aux,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,limit,4,0.0,Past,,True,True,NOUN,False,0.14583333333333334,,False,48,2,acl,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,result,2,0.0,Pres,,False,True,PRON,False,0.020833333333333332,,False,48,4,acl:relcl,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,48,6,aux:pass,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,link,2,0.0,Past,,True,True,PRON,False,0.0625,,False,48,5,conj,496,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,12,1,aux,497,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,agree,3,0.0,Past,,True,True,PRON,False,0.16666666666666666,,False,12,0,root,497,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,wish,8,0.125,Pres,,False,True,PRON,False,0.04,,False,25,0,root,498,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,clarify,1,1.0,Pres,,True,False,MISSING,True,,0.08,False,25,2,advcl,498,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,relate,2,0.0,Pres,,False,True,PRON,False,0.04,,False,25,1,conj,498,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,wish,8,0.125,Pres,,False,True,PRON,False,0.027777777777777776,,False,36,2,acl:relcl,499,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,36,1,cop,499,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,will,97,0.0,,,False,False,MISSING,False,,,False,36,1,aux,499,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,36,3,cop,499,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,36,4,cop,499,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Past,,False,True,PROPN,False,0.15,,False,20,2,acl:relcl,500,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,20,2,reparandum,500,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,20,1,cop,500,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.03125,,False,32,2,acl:relcl,501,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,obscure,1,0.0,Pres,,False,True,NOUN,False,0.03125,,False,32,3,ccomp,501,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,32,1,cop,501,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,can,66,0.0,,,False,False,MISSING,False,,,False,32,2,aux,501,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,use,21,0.6190476190476191,Past,,True,True,NOUN,False,0.15625,,False,32,1,acl,501,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,62,1,cop,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,may,24,0.0,,,False,False,MISSING,False,,,False,62,1,aux,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,62,4,aux,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,base,15,0.0,Past,,True,False,MISSING,False,,,False,62,6,amod,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,complete,4,0.0,Past,,True,False,MISSING,False,,,False,62,6,amod,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,62,2,aux:pass,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,apply,3,0.3333333333333333,Past,,True,True,PRON,False,0.04838709677419355,,False,62,1,conj,502,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,wish,8,0.125,Pres,,False,True,PRON,False,0.041666666666666664,,False,24,2,acl:relcl,503,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,24,1,cop,503,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,24,1,aux:pass,503,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
passive,apply,3,0.3333333333333333,Past,,True,True,NOUN,False,0.08333333333333333,,False,24,0,root,503,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,could,24,0.0,,,False,False,MISSING,False,,,False,24,2,aux,503,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
passive,complete,4,0.0,Past,,True,False,MISSING,False,,,False,24,3,amod,503,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,remain,7,0.0,Pres,,False,False,MISSING,False,,,False,24,0,root,504,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,should,21,0.0,,,False,False,MISSING,False,,,False,24,2,aux,504,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,expand,3,0.3333333333333333,Past,,True,True,NOUN,False,0.125,,False,24,1,csubj,504,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,base,15,0.0,Past,,True,False,MISSING,False,,,False,24,4,amod,504,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,True,PRON,False,0.05555555555555555,,False,18,1,reparandum,505,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,18,1,cop,505,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,18,2,aux,505,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,dive,1,0.0,Past,,True,True,PRON,False,0.1111111111111111,,False,18,1,conj,505,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,12,1,aux,506,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,tell,23,0.9130434782608695,Past,,True,True,PRON,True,0.25,0.08333333333333333,False,12,0,root,506,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,True,NOUN,False,0.08333333333333333,,False,12,2,acl:relcl,506,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,22,1,cop,507,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,want,33,0.12121212121212122,Pres,,False,True,PRON,False,0.045454545454545456,,False,22,1,csubj,507,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,29,1,aux,508,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,True,PRON,False,0.034482758620689655,,False,29,3,acl:relcl,508,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,29,6,aux,508,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,True,False,MISSING,False,,,False,29,6,aux:pass,508,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,ask,8,0.75,Past,,True,True,PRON,False,0.10344827586206896,,False,29,5,acl:relcl,508,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,73,3,aux,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,ask,8,0.75,Pres,,True,True,PRON,True,0.0273972602739726,0.0136986301369863,False,73,2,acl:relcl,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,73,1,cop,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,relate,2,0.0,Pres,,False,False,MISSING,False,,,False,73,0,root,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.0136986301369863,,False,73,4,acl:relcl,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,73,6,cop,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,73,3,cop,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Past,,False,True,PROPN,False,0.0410958904109589,,False,73,3,acl:relcl,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,73,5,cop,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,exist,5,0.0,Pres,,False,True,NOUN,False,-0.0273972602739726,,False,73,5,ccomp,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,comprise,2,1.0,Pres,,False,True,PRON,True,0.0136986301369863,0.0273972602739726,False,73,7,acl:relcl,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,link,2,0.0,Past,,True,False,MISSING,False,,,False,73,10,amod,509,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.1,,False,10,1,parataxis,510,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,10,1,cop,510,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,39,1,aux:pass,511,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,suggest,8,0.125,Past,,True,True,PRON,False,0.07692307692307693,,False,39,0,root,511,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,39,2,cop,511,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,39,3,aux,511,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,recognize,3,0.3333333333333333,Past,,True,True,PRON,True,0.20512820512820512,0.02564102564102564,False,39,2,advcl:relcl,511,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,28,3,aux,512,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,28,1,cop,512,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,True,NOUN,False,-0.10714285714285714,,False,28,2,ccomp,512,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,take,37,0.8378378378378378,Pres,,False,False,MISSING,False,,,False,10,0,root,513,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,10,2,cop,513,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,10,1,cop,514,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,mean,21,0.047619047619047616,Pres,,False,True,PRON,False,0.1,,False,10,1,acl:relcl,514,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,arise,1,0.0,Past,,False,True,PRON,False,0.09090909090909091,,False,11,0,root,515,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,True,PRON,False,0.029411764705882353,,False,34,1,reparandum,517,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,True,NOUN,False,-0.11764705882352941,,False,34,0,root,517,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.029411764705882353,,False,34,2,parataxis,517,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,propose,6,0.0,Past,,True,False,MISSING,False,,,False,34,5,amod,517,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,should,21,0.0,,,False,False,MISSING,False,,,False,34,4,aux,517,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,rule,2,0.0,Past,,True,True,NOUN,False,0.17647058823529413,,False,34,3,advcl:relcl,517,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,23,1,cop,518,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,23,2,cop,518,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,23,2,cop,518,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,26,1,cop,519,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,lack,5,0.8,Pres,,False,True,PRON,True,0.038461538461538464,0.07692307692307693,False,26,0,root,519,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,26,2,cop,519,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.038461538461538464,,False,26,2,parataxis,519,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,11,1,aux,520,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,oppose,2,1.0,Past,,True,True,NOUN,True,0.18181818181818182,0.09090909090909091,False,11,0,root,520,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,would,55,0.0,,,False,False,MISSING,False,,,False,18,2,aux,521,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,18,1,aux,521,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,consider,5,0.4,Past,,True,True,NOUN,True,0.16666666666666666,0.16666666666666666,False,18,0,root,521,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.06666666666666667,,False,15,1,parataxis,522,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Pres,,False,False,MISSING,False,,,False,15,1,aux,522,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,turn,1,0.0,Pres,,True,False,MISSING,False,,,False,61,1,advcl,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,61,4,cop,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,61,1,aux,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Past,,True,False,MISSING,False,,,False,61,1,aux:pass,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,settle,1,0.0,Past,,True,True,NOUN,False,0.11475409836065574,,False,61,0,root,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,could,24,0.0,,,False,False,MISSING,False,,,False,61,2,aux,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Pres,,False,False,MISSING,False,,,False,61,3,aux,523,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,10,1,aux:pass,524,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,set,2,0.0,Past,,True,True,PRON,False,0.2,,False,10,0,root,524,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,need,20,0.15,Past,,True,False,MISSING,False,,,False,14,1,advcl,525,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,14,1,cop,525,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,wish,8,0.125,Pres,,False,True,PRON,False,0.043478260869565216,,False,23,2,acl:relcl,526,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,23,1,cop,526,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,23,1,aux,526,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,make,50,0.84,Past,,True,False,MISSING,False,,,False,23,0,root,526,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,23,2,cop,526,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,12,1,cop,527,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,make,50,0.84,Pres,,False,True,PRON,True,0.08333333333333333,0.08333333333333333,False,12,1,advcl:relcl,527,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,could,24,0.0,,,False,False,MISSING,False,,,False,21,1,aux,528,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,9,1,cop,529,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,read,9,0.4444444444444444,Pres,,True,False,MISSING,True,,0.3333333333333333,False,15,0,root,530,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,act,4,0.0,Pres,,False,True,PRON,False,0.07142857142857142,,False,14,2,acl:relcl,531,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Pres,,False,True,NOUN,True,0.42857142857142855,0.14285714285714285,False,14,0,root,531,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,commit,3,0.6666666666666666,Pres,,False,True,PRON,True,0.2,0.4,False,5,0,root,532,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,do,172,0.1744186046511628,Pres,,False,True,PRON,True,0.08695652173913043,0.043478260869565216,False,23,0,root,533,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,commit,3,0.6666666666666666,Pres,,False,True,PRON,True,0.08695652173913043,0.08695652173913043,False,23,1,parataxis,533,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,cause,7,0.5714285714285714,Pres,,False,True,NOUN,True,0.13043478260869565,0.043478260869565216,False,23,1,advcl,533,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,17,1,aux:pass,534,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,make,50,0.84,Past,,True,True,NOUN,False,0.11764705882352941,,False,17,0,root,534,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,15,1,cop,536,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,19,1,cop,537,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,cause,7,0.5714285714285714,Pres,,False,True,PRON,True,0.10526315789473684,-0.15789473684210525,False,19,3,acl:relcl,537,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,20,1,cop,538,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,propose,6,0.0,Past,,True,False,MISSING,False,,,False,20,3,amod,538,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,20,2,aux:pass,538,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
passive,say,49,0.061224489795918366,Past,,True,True,NOUN,False,0.2,,False,20,1,advcl,538,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,say,49,0.061224489795918366,Pres,,False,True,PRON,False,0.041666666666666664,,False,24,0,root,539,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,proceed,1,0.0,Past,,False,True,NOUN,False,0.08333333333333333,,False,24,1,ccomp,539,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Past,,False,False,MISSING,False,,,False,24,4,cop,539,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,passive
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,17,1,aux,540,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,be,962,0.002079002079002079,Pres,,False,False,MISSING,False,,,False,17,1,cop,540,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,have,212,0.2783018867924528,Pres,,False,False,MISSING,False,,,False,17,3,aux,540,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
active,tell,23,0.9130434782608695,Past,,True,True,NOUN,True,0.23529411764705882,0.058823529411764705,False,17,2,acl:relcl,540,UNKNOWN_DOC,UNKNOWN_GENRE,0.14974135583991288,active
